clip,slice_order,frame_idx,frame_name,timestamp_ns,rgb_path,depth_path,stereo_left_path,stereo_right_path,gaze_x,gaze_y,has_hands,source_archive,split,notes,pose_00,pose_01,pose_02,pose_03,pose_04,pose_05,pose_06,pose_07,pose_08,pose_09,pose_10,pose_11,pose_12,pose_13,pose_14,pose_15
10_assy_0_1,494,494,000494.jpg,49400000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000494.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000494.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000494.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000494.jpg,572,538,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9173672935061175,-0.36089061516949333,-0.16791430161795545,-0.12,-0.06920055688730302,0.5600278352148571,-0.8255786496216142,-0.029,0.3919802695694621,-0.7457390881985104,-0.5387250510242737,-0.196,0.0,0.0,0.0,1.0
10_assy_0_1,495,495,000495.jpg,49500000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000495.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000495.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000495.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000495.jpg,573,532,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9180917306898962,-0.3590048821396391,-0.16799722806860512,-0.12,-0.06622757036441507,0.5568236098164753,-0.8279863383381252,-0.03,0.39079596078063233,-0.7490413621094991,-0.5349911727184746,-0.196,0.0,0.0,0.0,1.0
10_assy_0_1,496,496,000496.jpg,49600000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000496.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000496.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000496.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000496.jpg,574,525,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9191717867469096,-0.35805799919257464,-0.1640661319794678,-0.12,-0.06945834627220718,0.5574000777680532,-0.8273334826037796,-0.03,0.38768384617059304,-0.7490658332338878,-0.5372165419083793,-0.197,0.0,0.0,0.0,1.0
10_assy_0_1,497,497,000497.jpg,49700000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000497.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000497.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000497.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000497.jpg,572,520,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9208979125544862,-0.35591269163754247,-0.15897544019158907,-0.12,-0.07207234833381122,0.5562673427603179,-0.8278721036392185,-0.03,0.38308303441739583,-0.7509279588014384,-0.5379168982583329,-0.197,0.0,0.0,0.0,1.0
10_assy_0_1,498,498,000498.jpg,49800000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000498.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000498.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000498.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000498.jpg,570,520,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9219263177873287,-0.35499027063315125,-0.15502829524605927,-0.12,-0.073935343033344,0.5541133733221287,-0.8291513339289234,-0.031,0.38024390806643965,-0.7529543659886522,-0.5370980293363473,-0.197,0.0,0.0,0.0,1.0
10_assy_0_1,499,499,000499.jpg,49900000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000499.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000499.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000499.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000499.jpg,570,521,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9220809056788872,-0.35503340151418167,-0.1540067764472488,-0.121,-0.07419529331790768,0.5527516892006379,-0.8300365224104969,-0.031,0.3798181957619627,-0.7539342503793759,-0.5360235855566582,-0.197,0.0,0.0,0.0,1.0
10_assy_0_1,500,500,000500.jpg,50000000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000500.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000500.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000500.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000500.jpg,570,518,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9220688592921005,-0.35504510045751747,-0.1540519242491827,-0.122,-0.07470004711757611,0.5538189145550888,-0.8292795143024185,-0.031,0.37974849793566856,-0.7531451297871711,-0.537181060531241,-0.197,0.0,0.0,0.0,1.0
10_assy_0_1,501,501,000501.jpg,50100000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000501.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000501.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000501.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000501.jpg,556,517,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9215406826120125,-0.35602982849340564,-0.15493718570421433,-0.123,-0.073561796511766,0.551894240988747,-0.8306632343238846,-0.033,0.38124982935727,-0.7540925062526556,-0.5347831893661592,-0.199,0.0,0.0,0.0,1.0
10_assy_0_1,502,502,000502.jpg,50200000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000502.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000502.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000502.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000502.jpg,557,520,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9200574573839211,-0.3619178164616716,-0.15003256059885833,-0.124,-0.07796380001996134,0.5444207186109975,-0.8351812540003114,-0.034,0.3839478102537919,-0.7567176324592292,-0.5291148303786404,-0.199,0.0,0.0,0.0,1.0
10_assy_0_1,503,503,000503.jpg,50300000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000503.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000503.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000503.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000503.jpg,555,518,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9197445782081235,-0.36107711094939904,-0.1539260562906625,-0.124,-0.07312860287353605,0.5429141809547269,-0.8365981111382111,-0.034,0.38564506777414576,-0.7582001794161576,-0.5257474390187564,-0.2,0.0,0.0,0.0,1.0
10_assy_0_1,504,504,000504.jpg,50400000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000504.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000504.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000504.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000504.jpg,564,521,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9219323389769885,-0.3558546869543231,-0.15299739906632362,-0.123,-0.07128231049389648,0.544101639279607,-0.8359857883623958,-0.034,0.3807355966534662,-0.7598163251114609,-0.5269910412284481,-0.2,0.0,0.0,0.0,1.0
10_assy_0_1,505,505,000505.jpg,50500000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000505.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000505.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000505.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000505.jpg,568,524,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9241783905762431,-0.35080783468294996,-0.15108992526626383,-0.121,-0.07027728406245497,0.5449820337205142,-0.835497268856492,-0.033,0.3754402825173534,-0.7615303316657271,-0.5283144406661411,-0.2,0.0,0.0,0.0,1.0
10_assy_0_1,506,506,000506.jpg,50600000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000506.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000506.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000506.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000506.jpg,579,519,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.925782830545105,-0.3461184169889959,-0.15207955841902296,-0.119,-0.06811888488596786,0.5484015405137788,-0.8334360010726718,-0.032,0.3718682134705597,-0.761221250217797,-0.5312779310559289,-0.2,0.0,0.0,0.0,1.0
10_assy_0_1,507,507,000507.jpg,50700000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000507.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000507.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000507.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000507.jpg,579,513,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9275453951128882,-0.34004167385081385,-0.15501999886986453,-0.117,-0.06363150749348848,0.552459790878704,-0.8311072197474673,-0.03,0.36825340631008724,-0.7610255183021102,-0.5340688993323075,-0.199,0.0,0.0,0.0,1.0
10_assy_0_1,508,508,000508.jpg,50800000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000508.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000508.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000508.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000508.jpg,574,506,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9309663273723666,-0.33105166304185785,-0.1539691322831557,-0.114,-0.06070406958109164,0.55619195347699,-0.8288338354723122,-0.03,0.360023212078196,-0.7622698388921536,-0.5378921634307647,-0.2,0.0,0.0,0.0,1.0
10_assy_0_1,509,509,000509.jpg,50900000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000509.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000509.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000509.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000509.jpg,554,515,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9368024030107064,-0.3170215900510823,-0.14798165141276667,-0.111,-0.056730512064139205,0.5550247326393124,-0.8298970991391645,-0.03,0.34522877445877337,-0.7690545218644407,-0.5379333004058682,-0.201,0.0,0.0,0.0,1.0
10_assy_0_1,510,510,000510.jpg,51000000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000510.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000510.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000510.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000510.jpg,0,0,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9540049904636294,-0.28999811303328044,-0.07599718815605637,-0.103,-0.10419801139412622,0.5584477532041207,-0.8229695506899262,-0.029,0.28110007575950574,-0.7771983024803942,-0.5629791701560491,-0.204,0.0,0.0,0.0,1.0
10_assy_0_1,511,511,000511.jpg,51100000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000511.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000511.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000511.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000511.jpg,1050,546,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9652516248717145,-0.2609464810757519,0.014008379517176494,-0.097,-0.16449264852319656,0.5650631896102154,-0.8084836178484719,-0.028,0.2030553354737055,-0.7826944012586983,-0.5883519397214126,-0.205,0.0,0.0,0.0,1.0
10_assy_0_1,512,512,000512.jpg,51200000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000512.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000512.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000512.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000512.jpg,963,531,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9668766521193235,-0.2510638041248313,0.046005497985533536,-0.094,-0.1852648658582737,0.566315974776075,-0.8030959757039876,-0.028,0.17557468230085002,-0.7850179507322063,-0.5940709957262373,-0.204,0.0,0.0,0.0,1.0
10_assy_0_1,513,513,000513.jpg,51300000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000513.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000513.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000513.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000513.jpg,929,539,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.967273909288554,-0.2489601550851618,0.048990056027837105,-0.092,-0.18785253421642217,0.5728576288108971,-0.79783805531049,-0.027,0.17056555865152376,-0.7809308409155887,-0.6008780341373489,-0.205,0.0,0.0,0.0,1.0
10_assy_0_1,514,514,000514.jpg,51400000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000514.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000514.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000514.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000514.jpg,923,551,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9680620584950133,-0.24811494895815928,0.03598364914635046,-0.095,-0.17621001290561064,0.5712531599940829,-0.8016357393159187,-0.027,0.1783420372604343,-0.7823738232458094,-0.5967288483436451,-0.204,0.0,0.0,0.0,1.0
10_assy_0_1,515,515,000515.jpg,51500000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000515.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000515.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000515.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000515.jpg,0,0,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9621191708737011,-0.26889151018164525,-0.04498951866308504,-0.104,-0.11825498439562604,0.5602936293747303,-0.8198090067495495,-0.03,0.24564702258096302,-0.7834337270211992,-0.570867003480479,-0.202,0.0,0.0,0.0,1.0
10_assy_0_1,516,516,000516.jpg,51600000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000516.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000516.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000516.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000516.jpg,0,0,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9488650813674367,-0.298048975691065,-0.10402819546197312,-0.11,-0.08271668243965148,0.5527605845463576,-0.8292247503651511,-0.031,0.30465227359687524,-0.7782175430183236,-0.5491488395059927,-0.2,0.0,0.0,0.0,1.0
10_assy_0_1,517,517,000517.jpg,51700000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000517.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000517.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000517.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000517.jpg,497,523,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9403149441533215,-0.3169149173248608,-0.12398685808952685,-0.113,-0.07680748326199174,0.5525817825078926,-0.829912033986349,-0.03,0.33152438268835477,-0.770855569362625,-0.5439423451669566,-0.199,0.0,0.0,0.0,1.0
10_assy_0_1,518,518,000518.jpg,51800000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000518.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000518.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000518.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000518.jpg,526,519,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.93687207580885,-0.32212503033992496,-0.13603741543457437,-0.114,-0.07149976481654134,0.5572992155734705,-0.8272275188558308,-0.029,0.3422842345197859,-0.7652797195468446,-0.5451499368517869,-0.197,0.0,0.0,0.0,1.0
10_assy_0_1,519,519,000519.jpg,51900000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000519.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000519.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000519.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000519.jpg,559,518,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9348947314108986,-0.32302700991244065,-0.14705574469286045,-0.114,-0.06530794182178107,0.5638191801357325,-0.823312094436899,-0.028,0.34886489349767863,-0.7601062313769691,-0.5482078101475343,-0.196,0.0,0.0,0.0,1.0
10_assy_0_1,520,520,000520.jpg,52000000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000520.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000520.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000520.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000520.jpg,543,442,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9342839272247411,-0.3200847321240765,-0.1570328232904601,-0.113,-0.058448643062691014,0.5719964556981264,-0.8181710156152633,-0.027,0.3517062687153086,-0.7552256741728525,-0.5531156132460154,-0.195,0.0,0.0,0.0,1.0
